question,usuario,misconceptions_detectados,total_misconceptions,categorias_afetadas
6655,8724,,0,0
6655,8735,"A3,G4",2,2
6655,8740,"A3,G4",2,2
6655,8743,"A3,G4",2,2
6655,8753,,0,0
6655,8755,"A3,G4",2,2
6655,8791,"A3,G4",2,2
6655,8817,G4,1,1
6655,8918,"A3,G4",2,2
6655,9131,G4,1,1
6655,9137,,0,0
6655,9196,G4,1,1
6655,9273,,0,0
6655,9290,,0,0
6655,9312,,0,0
6655,9690,G4,1,1
6655,9742,G4,1,1
6655,9760,G4,1,1
6655,9776,,0,0
6655,9780,,0,0
6655,9785,,0,0
6655,9813,,0,0
6655,9814,G4,1,1
6655,9829,A3,1,1
6655,9841,G4,1,1
6655,9848,,0,0
6655,9952,"A3,G4",2,2
6670,3454,B8,1,1
6670,8646,B8,1,1
6670,8647,B8,1,1
6670,8679,"B8,G4",2,2
6670,8721,"B8,G4",2,2
6670,8723,G4,1,1
6670,8724,G4,1,1
6670,8739,"B8,G4",2,2
6670,8740,B8,1,1
6670,8742,"B8,G4",2,2
6670,8748,"B8,G4",2,2
6670,8760,B8,1,1
6670,8766,"B8,G4",2,2
6670,8782,B8,1,1
6670,8792,B8,1,1
6670,8828,"B8,G4",2,2
6670,8835,G4,1,1
6698,1380,,0,0
6698,7782,G4,1,1
6698,9161,,0,0
6698,9170,,0,0
6698,9175,,0,0
6698,9201,G4,1,1
6698,9274,,0,0
6698,9301,,0,0
6698,9312,,0,0
6698,9669,,0,0
6698,9704,"A3,G4",2,2
6698,9744,,0,0
6698,9746,G4,1,1
6698,9760,G4,1,1
6698,9769,,0,0
6698,9785,,0,0
6698,9797,,0,0
6698,9816,G4,1,1
6698,9822,G4,1,1
6698,9831,,0,0
6698,9871,,0,0
6699,3613,,0,0
6699,5699,,0,0
6699,9147,,0,0
6699,9169,G4,1,1
6699,9171,,0,0
6699,9176,,0,0
6699,9218,,0,0
6699,9229,,0,0
6699,9254,,0,0
6699,9304,,0,0
6699,9703,,0,0
6699,9739,,0,0
6699,9753,,0,0
6699,9756,,0,0
6699,9778,,0,0
6699,9782,,0,0
6699,9783,G4,1,1
6699,9787,G4,1,1
6699,9788,,0,0
6699,9791,G4,1,1
6699,9799,G4,1,1
6699,9801,G4,1,1
6699,9819,,0,0
6699,9826,,0,0
6699,9842,,0,0
6700,4494,,0,0
6700,4816,,0,0
6700,8880,,0,0
6700,9131,G4,1,1
6700,9149,,0,0
6700,9159,,0,0
6700,9173,,0,0
6700,9209,,0,0
6700,9212,"A3,G4",2,2
6700,9225,,0,0
6700,9226,,0,0
6700,9263,,0,0
6700,9264,,0,0
6700,9278,G4,1,1
6700,9672,,0,0
6700,9706,"A3,G4",2,2
6700,9708,A3,1,1
6700,9737,,0,0
6700,9741,G4,1,1
6700,9747,G4,1,1
6700,9767,G4,1,1
6700,9775,,0,0
6700,9808,G4,1,1
6700,9809,G4,1,1
6700,9811,,0,0
6700,9813,G4,1,1
6700,9817,,0,0
6700,9824,,0,0
6701,9199,,0,0
6701,9200,G4,1,1
6701,9204,G4,1,1
6701,9219,G4,1,1
6701,9241,,0,0
6701,9272,G4,1,1
6701,9306,,0,0
6701,9665,G4,1,1
6701,9667,,0,0
6701,9701,,0,0
6701,9709,,0,0
6701,9733,,0,0
6701,9745,,0,0
6701,9755,A3,1,1
6701,9762,,0,0
6701,9772,,0,0
6701,9790,,0,0
6701,9802,,0,0
6701,9832,G4,1,1
6701,9843,,0,0
6701,9850,,0,0
6721,4816,G4,1,1
6721,6903,G4,1,1
6721,9137,G4,1,1
6721,9147,G4,1,1
6721,9157,,0,0
6721,9159,"A3,G4",2,2
6721,9192,G4,1,1
6721,9196,G4,1,1
6721,9198,G4,1,1
6721,9223,,0,0
6721,9224,G4,1,1
6721,9243,,0,0
6721,9313,G4,1,1
6721,9675,,0,0
6721,9694,G4,1,1
6721,9733,G4,1,1
6721,9753,G4,1,1
6721,9770,G4,1,1
6721,9790,G4,1,1
6721,9793,G4,1,1
6721,9804,G4,1,1
6721,9810,G4,1,1
6721,9837,G4,1,1
6721,9840,G4,1,1
6721,9940,G4,1,1
6721,9953,G4,1,1
6721,9956,G4,1,1
6722,9131,G4,1,1
6722,9165,A3,1,1
6722,9170,G4,1,1
6722,9197,G4,1,1
6722,9206,G4,1,1
6722,9217,G4,1,1
6722,9240,,0,0
6722,9254,G4,1,1
6722,9278,,0,0
6722,9301,G4,1,1
6722,9691,G4,1,1
6722,9700,G4,1,1
6722,9773,G4,1,1
6722,9781,G4,1,1
6722,9782,G4,1,1
6722,9788,,0,0
6722,9789,,0,0
6722,9799,G4,1,1
6722,9821,,0,0
6722,9843,,0,0
6722,9897,G4,1,1
6723,9161,G4,1,1
6723,9181,,0,0
6723,9200,G4,1,1
6723,9211,,0,0
6723,9239,,0,0
6723,9304,,0,0
6723,9670,G4,1,1
6723,9672,G4,1,1
6723,9678,"A5,G4",2,2
6723,9710,,0,0
6723,9746,G4,1,1
6723,9752,G4,1,1
6723,9762,A3,1,1
6723,9764,G4,1,1
6723,9767,G4,1,1
6723,9776,,0,0
6723,9780,G4,1,1
6723,9795,G4,1,1
6723,9818,G4,1,1
6723,9829,G4,1,1
6723,9830,G4,1,1
6723,9848,,0,0
6723,9890,G4,1,1
6723,9952,G4,1,1
6723,9957,"A3,G4",2,2
6725,3613,G4,1,1
6725,5605,G4,1,1
6725,9171,G4,1,1
6725,9178,G4,1,1
6725,9186,,0,0
6725,9216,G4,1,1
6725,9286,G4,1,1
6725,9297,,0,0
6725,9303,A3,1,1
6725,9671,G4,1,1
6725,9677,,0,0
6725,9743,G4,1,1
6725,9744,G4,1,1
6725,9785,G4,1,1
6725,9792,G4,1,1
6725,9802,G4,1,1
6725,9808,G4,1,1
6725,9809,G4,1,1
6725,9816,G4,1,1
6725,9822,,0,0
6725,9825,G4,1,1
6725,9831,G4,1,1
6725,9833,G4,1,1
6725,9947,G4,1,1
6726,3967,G4,1,1
6726,4815,G4,1,1
6726,6303,G4,1,1
6726,9162,"G4,H1",2,2
6726,9174,,0,0
6726,9204,G4,1,1
6726,9214,,0,0
6726,9234,,0,0
6726,9250,G4,1,1
6726,9252,G4,1,1
6726,9267,G4,1,1
6726,9274,,0,0
6726,9664,A3,1,1
6726,9683,G4,1,1
6726,9735,G4,1,1
6726,9738,G4,1,1
6726,9755,,0,0
6726,9756,,0,0
6726,9794,G4,1,1
6726,9807,,0,0
6726,9813,,0,0
6726,9815,G4,1,1
6726,9834,G4,1,1
6726,9838,G4,1,1
6726,9912,G4,1,1
6726,9958,,0,0
6727,4494,G4,1,1
6727,5699,G4,1,1
6727,9166,G4,1,1
6727,9168,G4,1,1
6727,9173,A3,1,1
6727,9189,G4,1,1
6727,9193,G4,1,1
6727,9212,,0,0
6727,9218,G4,1,1
6727,9235,,0,0
6727,9272,G4,1,1
6727,9296,G4,1,1
6727,9662,,0,0
6727,9663,G4,1,1
6727,9673,G4,1,1
6727,9681,A3,1,1
6727,9685,G4,1,1
6727,9688,G4,1,1
6727,9690,G4,1,1
6727,9693,G4,1,1
6727,9704,"A3,G4",2,2
6727,9742,G4,1,1
6727,9771,G4,1,1
6727,9786,,0,0
6727,9787,G4,1,1
6727,9797,G4,1,1
6727,9801,G4,1,1
6727,9811,G4,1,1
6727,9817,G4,1,1
6727,9880,G4,1,1
6728,8807,,0,0
6728,9149,G4,1,1
6728,9160,,0,0
6728,9164,G4,1,1
6728,9175,,0,0
6728,9195,G4,1,1
6728,9201,G4,1,1
6728,9228,G4,1,1
6728,9241,,0,0
6728,9248,G4,1,1
6728,9255,G4,1,1
6728,9280,G4,1,1
6728,9290,G4,1,1
6728,9302,,0,0
6728,9676,G4,1,1
6728,9682,G4,1,1
6728,9684,G4,1,1
6728,9707,,0,0
6728,9708,,0,0
6728,9741,G4,1,1
6728,9751,G4,1,1
6728,9754,G4,1,1
6728,9757,G4,1,1
6728,9763,G4,1,1
6728,9772,G4,1,1
6728,9777,,0,0
6728,9779,,0,0
6728,9796,G4,1,1
6728,9806,,0,0
6728,9826,,0,0
6728,9827,G4,1,1
6728,9842,,0,0
6728,9850,G4,1,1
6728,9881,G4,1,1
6728,9888,G4,1,1
6729,5292,G4,1,1
6729,5482,G4,1,1
6729,8880,G4,1,1
6729,9158,G4,1,1
6729,9163,G4,1,1
6729,9191,G4,1,1
6729,9209,,0,0
6729,9219,G4,1,1
6729,9225,,0,0
6729,9232,,0,0
6729,9233,,0,0
6729,9236,,0,0
6729,9244,,0,0
6729,9273,,0,0
6729,9295,G4,1,1
6729,9669,G4,1,1
6729,9686,G4,1,1
6729,9687,G4,1,1
6729,9711,G4,1,1
6729,9734,,0,0
6729,9737,G4,1,1
6729,9769,,0,0
6729,9774,G4,1,1
6729,9820,G4,1,1
6729,9849,G4,1,1
6729,9876,,0,0
6729,9895,G4,1,1
6730,4456,,0,0
6730,6310,G4,1,1
6730,9194,G4,1,1
6730,9199,G4,1,1
6730,9220,G4,1,1
6730,9237,G4,1,1
6730,9269,,0,0
6730,9276,H1,1,1
6730,9285,G4,1,1
6730,9665,G4,1,1
6730,9668,,0,0
6730,9692,G4,1,1
6730,9701,G4,1,1
6730,9703,G4,1,1
6730,9705,,0,0
6730,9739,G4,1,1
6730,9745,G4,1,1
6730,9760,G4,1,1
6730,9778,G4,1,1
6730,9783,G4,1,1
6730,9791,G4,1,1
6730,9798,G4,1,1
6730,9812,G4,1,1
6730,9824,G4,1,1
6730,9832,G4,1,1
6730,9836,G4,1,1
6730,9925,,0,0
6730,9928,,0,0
6730,9955,G4,1,1
6731,6308,,0,0
6731,9167,G4,1,1
6731,9176,,0,0
6731,9180,G4,1,1
6731,9184,,0,0
6731,9205,G4,1,1
6731,9226,,0,0
6731,9227,G4,1,1
6731,9229,G4,1,1
6731,9680,G4,1,1
6731,9709,,0,0
6731,9736,G4,1,1
6731,9747,"A3,G4",2,2
6731,9759,G4,1,1
6731,9775,G4,1,1
6731,9814,G4,1,1
6731,9819,G4,1,1
6731,9823,G4,1,1
6731,9828,G4,1,1
6731,9841,G4,1,1
6731,9871,,0,0
6731,9889,G4,1,1
6731,9932,G4,1,1
6731,9941,G4,1,1
6731,9959,,0,0
6746,4816,"B8,G4",2,2
6746,6303,G4,1,1
6746,9137,B8,1,1
6746,9158,G4,1,1
6746,9167,"B8,G4",2,2
6746,9199,"G4,H1",2,2
6746,9242,,0,0
6746,9255,G4,1,1
6746,9271,B8,1,1
6746,9278,"B8,G4",2,2
6746,9280,,0,0
6746,9684,G4,1,1
6746,9707,,0,0
6746,9711,"B8,G4",2,2
6746,9736,"B8,G4",2,2
6746,9782,B8,1,1
6746,9789,H1,1,1
6746,9810,G4,1,1
6746,9813,"B8,G4",2,2
6746,9836,G4,1,1
6746,9838,"A3,G4",2,2
6746,9956,"B8,G4",2,2
6746,9959,"B8,G4",2,2
6747,3967,G4,1,1
6747,5605,G4,1,1
6747,8880,G4,1,1
6747,9178,G4,1,1
6747,9263,G4,1,1
6747,9296,"B8,G4",2,2
6747,9313,G4,1,1
6747,9735,G4,1,1
6747,9741,G4,1,1
6747,9746,G4,1,1
6747,9760,"B8,G4",2,2
6747,9764,G4,1,1
6747,9807,G4,1,1
6747,9818,G4,1,1
6747,9821,"B8,G4",2,2
6747,9825,"B8,G4",2,2
6747,9840,G4,1,1
6747,9850,G4,1,1
6747,9869,,0,0
6747,9895,G4,1,1
6747,9941,"B8,G4",2,2
6747,9953,,0,0
6748,8945,B8,1,1
6748,9147,B8,1,1
6748,9166,"B8,G4",2,2
6748,9232,G4,1,1
6748,9241,,0,0
6748,9279,G4,1,1
6748,9286,"B8,G4",2,2
6748,9295,,0,0
6748,9301,G4,1,1
6748,9662,G4,1,1
6748,9665,"B8,G4",2,2
6748,9706,G4,1,1
6748,9708,G4,1,1
6748,9709,,0,0
6748,9733,G4,1,1
6748,9755,G4,1,1
6748,9772,,0,0
6748,9779,G4,1,1
6748,9816,"B8,G4",2,2
6748,9897,B8,1,1
6748,9952,G4,1,1
6749,8807,G4,1,1
6749,9149,"B8,G4",2,2
6749,9160,"G4,H1",2,2
6749,9163,"B8,G4",2,2
6749,9170,"B8,G4",2,2
6749,9174,,0,0
6749,9175,,0,0
6749,9180,"B8,G4",2,2
6749,9193,G4,1,1
6749,9195,"B8,G4",2,2
6749,9219,G4,1,1
6749,9239,,0,0
6749,9254,"B8,G4",2,2
6749,9756,,0,0
6749,9781,G4,1,1
6749,9788,"B8,G4",2,2
6749,9791,"B8,G4",2,2
6749,9794,"G4,H1",2,2
6749,9802,,0,0
6749,9822,"B8,G4",2,2
6749,9826,,0,0
6749,9827,G4,1,1
6749,9829,B8,1,1
6749,9881,"B8,G4",2,2
6749,9889,G4,1,1
6749,9890,G4,1,1
6749,9932,,0,0
6750,4456,,0,0
6750,9220,,0,0
6750,9252,"B8,G4",2,2
6750,9269,,0,0
6750,9272,G4,1,1
6750,9302,,0,0
6750,9663,G4,1,1
6750,9689,B8,1,1
6750,9692,"B8,G4",2,2
6750,9693,B8,1,1
6750,9743,"B8,G4",2,2
6750,9745,G4,1,1
6750,9754,"G4,H1",2,2
6750,9795,G4,1,1
6750,9806,"B8,G4",2,2
6750,9815,G4,1,1
6750,9819,B8,1,1
6750,9830,G4,1,1
6750,9871,"B8,G4",2,2
6750,9940,G4,1,1
6750,9958,,0,0
6751,5699,,0,0
6751,9157,B8,1,1
6751,9171,G4,1,1
6751,9197,G4,1,1
6751,9206,,0,0
6751,9212,,0,0
6751,9216,B8,1,1
6751,9218,G4,1,1
6751,9221,B8,1,1
6751,9226,,0,0
6751,9236,,0,0
6751,9237,"B8,G4",2,2
6751,9303,,0,0
6751,9673,G4,1,1
6751,9686,G4,1,1
6751,9690,G4,1,1
6751,9694,G4,1,1
6751,9737,G4,1,1
6751,9752,G4,1,1
6751,9758,G4,1,1
6751,9771,G4,1,1
6751,9778,G4,1,1
6751,9785,G4,1,1
6751,9799,,0,0
6751,9801,G4,1,1
6751,9808,G4,1,1
6751,9811,B8,1,1
6751,9823,"B8,G4",2,2
6751,9832,"B8,G4",2,2
6751,9834,"B8,G4",2,2
6751,9957,,0,0
6752,9198,G4,1,1
6752,9208,B8,1,1
6752,9211,,0,0
6752,9231,G4,1,1
6752,9240,,0,0
6752,9264,B8,1,1
6752,9276,,0,0
6752,9664,"B8,G4",2,2
6752,9668,B8,1,1
6752,9685,"B8,G4",2,2
6752,9687,G4,1,1
6752,9704,G4,1,1
6752,9742,G4,1,1
6752,9780,"A3,B8",2,2
6752,9787,"B8,G4",2,2
6752,9793,B8,1,1
6752,9809,G4,1,1
6752,9814,"B8,G4",2,2
6752,9817,B8,1,1
6752,9820,G4,1,1
6752,9841,G4,1,1
6752,9842,G4,1,1
6752,9876,,0,0
6752,9955,,0,0
6753,4815,,0,0
6753,6310,,0,0
6753,6903,G4,1,1
6753,9131,B8,1,1
6753,9164,"B8,G4",2,2
6753,9165,G4,1,1
6753,9184,,0,0
6753,9201,G4,1,1
6753,9205,"B8,G4",2,2
6753,9225,B8,1,1
6753,9227,"B8,G4",2,2
6753,9228,G4,1,1
6753,9233,H1,1,1
6753,9234,"G4,H1",2,2
6753,9243,,0,0
6753,9248,G4,1,1
6753,9310,"G4,H1",2,2
6753,9312,"B8,G4",2,2
6753,9669,,0,0
6753,9670,"B8,G4",2,2
6753,9675,"B8,G4",2,2
6753,9678,"B8,G4",2,2
6753,9680,"B8,G4",2,2
6753,9682,B8,1,1
6753,9710,,0,0
6753,9734,"B8,G4",2,2
6753,9739,,0,0
6753,9744,G4,1,1
6753,9747,G4,1,1
6753,9751,G4,1,1
6753,9753,"B8,G4",2,2
6753,9762,G4,1,1
6753,9763,G4,1,1
6753,9766,"B8,G4",2,2
6753,9769,,0,0
6753,9774,G4,1,1
6753,9777,,0,0
6753,9783,,0,0
6753,9790,B8,1,1
6753,9797,G4,1,1
6753,9804,G4,1,1
6753,9824,"B8,G4",2,2
6753,9833,G4,1,1
6753,9848,G4,1,1
6753,9947,G4,1,1
6754,3613,G4,1,1
6754,6308,,0,0
6754,9173,"B8,G4",2,2
6754,9189,G4,1,1
6754,9191,G4,1,1
6754,9209,B8,1,1
6754,9214,,0,0
6754,9217,G4,1,1
6754,9229,B8,1,1
6754,9244,G4,1,1
6754,9246,,0,0
6754,9267,G4,1,1
6754,9273,G4,1,1
6754,9274,G4,1,1
6754,9671,"B8,G4",2,2
6754,9676,G4,1,1
6754,9681,G4,1,1
6754,9683,G4,1,1
6754,9691,B8,1,1
6754,9700,,0,0
6754,9701,"B8,G4",2,2
6754,9703,G4,1,1
6754,9705,G4,1,1
6754,9738,G4,1,1
6754,9759,G4,1,1
6754,9767,G4,1,1
6754,9770,,0,0
6754,9773,"B8,G4",2,2
6754,9775,,0,0
6754,9776,B8,1,1
6754,9786,"B8,G4",2,2
6754,9796,G4,1,1
6754,9798,G4,1,1
6754,9812,"B8,G4",2,2
6754,9828,"B8,G4",2,2
6754,9831,,0,0
6754,9837,,0,0
6754,9912,G4,1,1
6756,8880,,0,0
6756,9149,"B8,G4",2,2
6756,9180,B8,1,1
6756,9221,B8,1,1
6756,9232,G4,1,1
6756,9236,,0,0
6756,9248,,0,0
6756,9274,,0,0
6756,9276,B8,1,1
6756,9280,,0,0
6756,9296,"B8,G4",2,2
6756,9297,,0,0
6756,9680,"B8,G4",2,2
6756,9685,B8,1,1
6756,9686,G4,1,1
6756,9693,B8,1,1
6756,9694,G4,1,1
6756,9709,,0,0
6756,9711,B8,1,1
6756,9741,,0,0
6756,9756,,0,0
6756,9763,G4,1,1
6756,9796,,0,0
6756,9801,G4,1,1
6756,9804,G4,1,1
6756,9807,G4,1,1
6756,9810,G4,1,1
6756,9813,B8,1,1
6756,9828,G4,1,1
6756,9829,B8,1,1
6756,9833,B8,1,1
6756,9838,G4,1,1
6757,8945,,0,0
6757,9147,B8,1,1
6757,9176,"A3,B8",2,2
6757,9255,,0,0
6757,9267,"A3,G4",2,2
6757,9271,,0,0
6757,9290,,0,0
6757,9295,,0,0
6757,9310,B8,1,1
6757,9663,B8,1,1
6757,9678,"B8,G4",2,2
6757,9703,,0,0
6757,9704,"B8,G4",2,2
6757,9706,"A3,A4,G4,H1",4,3
6757,9734,B8,1,1
6757,9736,B8,1,1
6757,9737,G4,1,1
6757,9738,,0,0
6757,9743,"B8,G4",2,2
6757,9752,G4,1,1
6757,9798,,0,0
6757,9816,"B8,G4",2,2
6757,9831,G4,1,1
6757,9840,G4,1,1
6757,9869,"A3,B8",2,2
6757,9889,,0,0
6757,9956,"B8,G4",2,2
6757,9958,,0,0
6757,9959,B8,1,1
6758,4456,,0,0
6758,5605,G4,1,1
6758,9163,"A3,B8",2,2
6758,9205,,0,0
6758,9209,B8,1,1
6758,9216,B8,1,1
6758,9218,,0,0
6758,9220,,0,0
6758,9263,,0,0
6758,9264,H1,1,1
6758,9273,,0,0
6758,9302,,0,0
6758,9684,G4,1,1
6758,9692,B8,1,1
6758,9745,G4,1,1
6758,9754,H1,1,1
6758,9764,G4,1,1
6758,9769,,0,0
6758,9770,H1,1,1
6758,9772,,0,0
6758,9781,"A3,B8",2,2
6758,9789,,0,0
6758,9797,,0,0
6758,9802,,0,0
6758,9820,,0,0
6758,9822,"B8,G4",2,2
6758,9824,B8,1,1
6758,9834,"B8,G4",2,2
6758,9947,,0,0
6759,4816,B8,1,1
6759,5699,,0,0
6759,6303,,0,0
6759,6308,,0,0
6759,6310,,0,0
6759,9137,B8,1,1
6759,9178,G4,1,1
6759,9189,B8,1,1
6759,9199,H1,1,1
6759,9217,,0,0
6759,9219,G4,1,1
6759,9228,,0,0
6759,9234,,0,0
6759,9252,"B8,G4",2,2
6759,9279,,0,0
6759,9665,G4,1,1
6759,9670,B8,1,1
6759,9690,,0,0
6759,9733,,0,0
6759,9758,G4,1,1
6759,9759,,0,0
6759,9782,B8,1,1
6759,9814,"B8,G4",2,2
6759,9815,G4,1,1
6759,9841,,0,0
6759,9842,B8,1,1
6759,9871,B8,1,1
6759,9953,B8,1,1
6759,9955,,0,0
6759,9957,B8,1,1
6760,9161,,0,0
6760,9165,,0,0
6760,9191,G4,1,1
6760,9193,G4,1,1
6760,9211,B8,1,1
6760,9224,G4,1,1
6760,9227,B8,1,1
6760,9244,,0,0
6760,9664,B8,1,1
6760,9681,,0,0
6760,9682,B8,1,1
6760,9691,"B8,G4",2,2
6760,9705,,0,0
6760,9742,G4,1,1
6760,9751,G4,1,1
6760,9774,,0,0
6760,9779,,0,0
6760,9787,"B8,G4",2,2
6760,9799,B8,1,1
6760,9806,"B8,G4",2,2
6760,9812,B8,1,1
6760,9817,B8,1,1
6760,9823,"B8,G4",2,2
6760,9848,B8,1,1
6760,9850,,0,0
6760,9890,"B8,G4",2,2
6760,9897,B8,1,1
6760,9912,G4,1,1
6760,9952,,0,0
6761,4494,B8,1,1
6761,4815,,0,0
6761,8807,,0,0
6761,9158,G4,1,1
6761,9164,B8,1,1
6761,9174,,0,0
6761,9192,G4,1,1
6761,9195,,0,0
6761,9212,,0,0
6761,9233,,0,0
6761,9241,B8,1,1
6761,9243,A3,1,1
6761,9269,,0,0
6761,9312,B8,1,1
6761,9662,G4,1,1
6761,9700,"B8,G4",2,2
6761,9701,B8,1,1
6761,9747,G4,1,1
6761,9755,,0,0
6761,9767,G4,1,1
6761,9777,B8,1,1
6761,9783,,0,0
6761,9786,B8,1,1
6761,9788,B8,1,1
6761,9791,G4,1,1
6761,9827,,0,0
6761,9832,"B8,G4",2,2
6761,9836,A3,1,1
6762,6903,,0,0
6762,9160,"A4,G4",2,2
6762,9170,"A4,B8",2,2
6762,9171,,0,0
6762,9197,G4,1,1
6762,9198,G4,1,1
6762,9204,G4,1,1
6762,9208,B8,1,1
6762,9214,B8,1,1
6762,9229,B8,1,1
6762,9239,,0,0
6762,9246,,0,0
6762,9272,,0,0
6762,9275,,0,0
6762,9313,,0,0
6762,9668,,0,0
6762,9669,,0,0
6762,9673,,0,0
6762,9675,B8,1,1
6762,9676,,0,0
6762,9708,,0,0
6762,9753,"B8,G4",2,2
6762,9780,B8,1,1
6762,9785,,0,0
6762,9790,B8,1,1
6762,9795,,0,0
6762,9808,,0,0
6762,9821,"A4,B8,G4",3,3
6762,9932,,0,0
6763,3613,,0,0
6763,3967,G4,1,1
6763,9157,B8,1,1
6763,9166,"B8,G4",2,2
6763,9175,,0,0
6763,9186,B8,1,1
6763,9196,,0,0
6763,9200,G4,1,1
6763,9231,G4,1,1
6763,9235,,0,0
6763,9237,"B8,G4",2,2
6763,9242,,0,0
6763,9254,,0,0
6763,9278,B8,1,1
6763,9301,B8,1,1
6763,9671,B8,1,1
6763,9683,G4,1,1
6763,9689,B8,1,1
6763,9744,G4,1,1
6763,9760,"B8,G4",2,2
6763,9775,,0,0
6763,9778,B8,1,1
6763,9809,G4,1,1
6763,9819,"B8,G4",2,2
6763,9830,,0,0
6763,9876,A3,1,1
6763,9940,,0,0
6764,9131,"B8,G4",2,2
6764,9167,"B8,G4",2,2
6764,9173,B8,1,1
6764,9184,,0,0
6764,9194,B8,1,1
6764,9201,G4,1,1
6764,9226,B8,1,1
6764,9286,"B8,G4",2,2
6764,9303,A3,1,1
6764,9687,"B8,G4",2,2
6764,9707,,0,0
6764,9710,"B8,G4",2,2
6764,9735,G4,1,1
6764,9739,,0,0
6764,9746,"B8,G4",2,2
6764,9762,,0,0
6764,9771,,0,0
6764,9773,B8,1,1
6764,9793,B8,1,1
6764,9794,H1,1,1
6764,9811,B8,1,1
6764,9818,,0,0
6764,9826,,0,0
6764,9837,,0,0
6764,9881,B8,1,1
6764,9895,G4,1,1
6764,9941,"B8,G4",2,2
6765,4456,,0,0
6765,4815,,0,0
6765,4816,,0,0
6765,5699,G4,1,1
6765,9192,G4,1,1
6765,9229,G4,1,1
6765,9244,G4,1,1
6765,9297,A3,1,1
6765,9670,"B8,G4",2,2
6765,9673,G4,1,1
6765,9685,"B8,G4",2,2
6765,9708,G4,1,1
6765,9734,,0,0
6765,9752,G4,1,1
6765,9753,G4,1,1
6765,9754,,0,0
6765,9758,"B8,G4",2,2
6765,9759,G4,1,1
6765,9778,G4,1,1
6765,9780,"A3,G4",2,2
6765,9782,,0,0
6765,9783,G4,1,1
6765,9817,,0,0
6765,9833,G4,1,1
6765,9838,G4,1,1
6765,9842,"B8,B9",2,1
6765,9890,G4,1,1
6765,9940,B8,1,1
6776,9180,,0,0
6776,9193,G4,1,1
6776,9196,G4,1,1
6776,9200,G4,1,1
6776,9228,,0,0
6776,9241,,0,0
6776,9269,,0,0
6776,9272,G4,1,1
6776,9278,,0,0
6776,9279,G4,1,1
6776,9295,,0,0
6776,9302,B8,1,1
6776,9668,"B8,G4",2,2
6776,9687,"A3,B9,G4",3,3
6776,9700,,0,0
6776,9704,B8,1,1
6776,9710,,0,0
6776,9738,G4,1,1
6776,9776,,0,0
6776,9802,,0,0
6776,9806,B8,1,1
6777,3613,,0,0
6777,6310,,0,0
6777,6903,,0,0
6777,9171,B8,1,1
6777,9174,,0,0
6777,9178,G4,1,1
6777,9191,G4,1,1
6777,9199,H1,1,1
6777,9201,G4,1,1
6777,9211,,0,0
6777,9220,B8,1,1
6777,9235,,0,0
6777,9286,G4,1,1
6777,9290,B8,1,1
6777,9669,B8,1,1
6777,9671,B8,1,1
6777,9686,G4,1,1
6777,9701,B8,1,1
6777,9703,,0,0
6777,9742,G4,1,1
6777,9763,G4,1,1
6777,9793,"B8,G4",2,2
6777,9811,"A3,B8,B9",3,2
6777,9814,"B8,G4",2,2
6777,9820,"B8,B9,G4",3,2
6777,9829,"B8,B9",2,1
6777,9850,,0,0
6777,9876,,0,0
6777,9932,B8,1,1
6778,9137,,0,0
6778,9160,,0,0
6778,9170,G4,1,1
6778,9194,G4,1,1
6778,9209,B8,1,1
6778,9219,"B8,G4",2,2
6778,9233,,0,0
6778,9252,"B4,B8",2,1
6778,9267,,0,0
6778,9690,,0,0
6778,9692,,0,0
6778,9747,"B8,G4",2,2
6778,9772,G4,1,1
6778,9781,"B8,B9",2,1
6778,9789,G4,1,1
6778,9797,,0,0
6778,9808,"A3,G4",2,2
6778,9871,G4,1,1
6779,4494,,0,0
6779,6303,,0,0
6779,9176,"A3,B8",2,2
6779,9216,G4,1,1
6779,9255,G4,1,1
6779,9274,,0,0
6779,9312,B8,1,1
6779,9680,"B8,G4",2,2
6779,9681,"B8,G4",2,2
6779,9683,G4,1,1
6779,9693,,0,0
6779,9705,G4,1,1
6779,9755,,0,0
6779,9779,G4,1,1
6779,9786,"A3,G4,H1",3,3
6779,9807,G4,1,1
6779,9815,,0,0
6779,9826,,0,0
6779,9828,G4,1,1
6779,9830,"B8,B9",2,1
6779,9832,"B4,G4",2,2
6779,9834,G4,1,1
6779,9895,G4,1,1
6780,9165,,0,0
6780,9166,"B8,D4,G4,G5",4,3
6780,9189,"B8,G4",2,2
6780,9224,G4,1,1
6780,9227,"B8,G4",2,2
6780,9231,G4,1,1
6780,9273,,0,0
6780,9280,,0,0
6780,9662,,0,0
6780,9675,"A3,G4",2,2
6780,9676,"A4,G4",2,2
6780,9733,,0,0
6780,9735,"G4,H1",2,2
6780,9756,,0,0
6780,9769,,0,0
6780,9774,B8,1,1
6780,9889,"B8,G4",2,2
6780,9947,"B8,B9",2,1
6781,9131,"A3,B8,G4,H1",4,4
6781,9149,B8,1,1
6781,9184,A3,1,1
6781,9205,,0,0
6781,9217,,0,0
6781,9226,,0,0
6781,9236,,0,0
6781,9242,,0,0
6781,9254,B8,1,1
6781,9313,,0,0
6781,9665,"B8,G4",2,2
6781,9682,G4,1,1
6781,9706,,0,0
6781,9737,G4,1,1
6781,9744,"B8,G4",2,2
6781,9745,G4,1,1
6781,9760,G4,1,1
6781,9764,G4,1,1
